id,effective_when,account_id,currency,amount
2284,2020-01-21 17:23:01.571392,139,KES,251
2285,2020-01-27 06:11:26.571392,139,KES,248
2286,2020-02-04 01:58:48.571392,139,KES,248
2287,2020-02-10 14:09:46.571392,139,KES,212
2288,2020-02-18 05:15:53.571392,139,KES,244
2289,2020-02-25 22:07:12.571392,139,KES,123
2290,2019-11-11 05:59:15.571392,140,KES,750
2291,2019-11-11 05:59:15.571392,140,KES,750
2292,2020-03-07 08:39:45.571392,140,KES,750
2293,2020-02-08 16:07:23.571392,140,KES,281
2294,2020-02-01 21:14:19.571392,140,KES,297
2295,2020-01-26 01:10:05.571392,140,KES,264
2296,2020-01-17 14:30:57.571392,140,KES,297
2297,2020-01-11 21:09:28.571392,140,KES,253
2298,2020-01-04 21:34:34.571392,140,KES,283
2299,2019-12-27 17:12:00.571392,140,KES,286
2300,2019-12-21 14:44:38.571392,140,KES,294
2301,2019-12-08 17:00:42.571392,140,KES,278
2302,2019-11-30 17:27:44.571392,140,KES,289
2303,2019-11-24 11:57:41.571392,140,KES,297
2304,2020-01-23 17:37:11.571392,141,KES,750
2305,2020-01-23 17:37:11.571392,141,KES,750
2306,2020-01-29 08:06:20.571392,141,KES,948
2307,2020-02-03 18:58:04.571392,141,KES,911
2308,2020-02-11 01:45:24.571392,141,KES,957
2309,2020-02-20 04:53:33.571392,141,KES,828
2310,2020-02-27 12:52:14.571392,141,KES,956
2311,2019-12-07 19:09:25.571392,142,KES,1200
2312,2019-12-07 19:09:25.571392,142,KES,1200
2313,2020-03-05 07:30:20.571392,142,KES,1200
2314,2020-02-14 08:25:08.571392,142,KES,245
2315,2020-02-06 19:44:34.571392,142,KES,240
2316,2020-01-24 06:46:15.571392,142,KES,245
2317,2020-01-17 01:47:18.571392,142,KES,230
2318,2020-01-11 08:12:10.571392,142,KES,243
2319,2020-01-03 01:08:42.571392,142,KES,233
2320,2019-12-28 03:53:13.571392,142,KES,248
2321,2019-12-18 21:06:29.571392,142,KES,253
2322,2019-12-13 21:15:05.571392,142,KES,250
2323,2019-12-18 00:27:12.571392,143,KES,1200
2324,2019-12-18 00:27:12.571392,143,KES,1200
2325,2020-03-08 02:17:48.571392,143,KES,1200
2326,2020-03-02 19:45:43.571392,143,KES,286
2327,2020-02-18 11:33:58.571392,143,KES,272
2328,2020-02-04 03:48:08.571392,143,KES,303
2329,2020-01-26 05:51:45.571392,143,KES,300
2330,2020-01-12 14:39:02.571392,143,KES,303
2331,2020-01-06 17:47:33.571392,143,KES,253
2332,2019-12-30 21:50:07.571392,143,KES,261
2333,2019-12-23 09:46:32.571392,143,KES,281
2334,2019-12-07 23:08:07.571392,144,KES,1200
2335,2019-12-07 23:08:07.571392,144,KES,1200
2336,2020-03-06 04:49:53.571392,144,KES,1200
2337,2020-02-08 13:56:15.571392,144,KES,273
2338,2020-01-30 10:11:43.571392,144,KES,258
2339,2020-01-23 19:16:07.571392,144,KES,255
2340,2020-01-17 20:20:17.571392,144,KES,268
2341,2020-01-11 03:38:09.571392,144,KES,228
2342,2019-12-28 04:55:31.571392,144,KES,230
2343,2019-12-19 07:26:32.571392,144,KES,250
2344,2019-12-13 03:25:29.571392,144,KES,253
2345,2020-01-02 06:47:44.571392,145,KES,1200
2346,2020-01-02 06:47:44.571392,145,KES,1200
2347,2020-01-06 11:28:24.571392,145,KES,500
2348,2020-01-13 19:46:28.571392,145,KES,416
2349,2020-01-21 10:42:45.571392,145,KES,453
2350,2020-01-29 17:32:15.571392,145,KES,500
2351,2020-02-04 06:45:21.571392,145,KES,472
2352,2020-02-13 00:55:44.571392,145,KES,467
2353,2020-02-19 20:09:17.571392,145,KES,458
2354,2020-02-25 12:05:03.571392,145,KES,430
2355,2020-03-04 05:24:20.571392,145,KES,4
2356,2020-01-26 01:48:21.571392,146,KES,1200
2357,2020-01-26 01:48:21.571392,146,KES,1200
2358,2020-01-30 14:17:05.571392,146,KES,842
2359,2019-12-04 06:02:55.571392,147,KES,1200
2360,2019-12-04 06:02:55.571392,147,KES,1200
2361,2019-12-10 01:51:17.571392,147,KES,324
2362,2019-12-16 07:31:40.571392,147,KES,284
2363,2019-12-23 13:59:31.571392,147,KES,293
2364,2019-12-30 10:34:54.571392,147,KES,318
2365,2020-01-05 08:32:02.571392,147,KES,290
2366,2020-01-14 16:28:44.571392,147,KES,311
2367,2020-01-21 04:51:29.571392,147,KES,315
2368,2020-01-27 10:30:41.571392,147,KES,302
2369,2020-02-03 23:05:09.571392,147,KES,302
2370,2020-02-09 10:38:12.571392,147,KES,324
2371,2020-02-17 04:50:05.571392,147,KES,290
2372,2020-02-25 20:25:56.571392,147,KES,308
2373,2020-03-02 12:19:31.571392,147,KES,39
2374,2020-02-08 10:42:12.571392,148,KES,1200
2375,2020-02-08 10:42:12.571392,148,KES,1200
2376,2020-02-13 17:44:54.571392,148,KES,1665
2377,2020-02-21 14:52:36.571392,148,KES,1943
2378,2020-02-27 03:03:01.571392,148,KES,92
2379,2020-02-03 20:41:29.571392,149,KES,1200
2380,2020-02-03 20:41:29.571392,149,KES,1200
2381,2020-02-09 08:18:43.571392,149,KES,1172
2382,2020-02-15 00:25:47.571392,149,KES,1147
2383,2020-02-23 21:56:30.571392,149,KES,1246
2384,2020-03-02 06:43:10.571392,149,KES,135
2385,2020-02-22 11:01:51.571392,150,KES,1200
2386,2020-02-22 11:01:51.571392,150,KES,1200
2387,2020-03-06 17:35:43.571392,150,KES,3700
2388,2020-01-05 13:56:35.571392,151,KES,1200
2389,2020-01-05 13:56:35.571392,151,KES,1200
2390,2020-03-07 02:22:01.571392,151,KES,1200
2391,2020-02-28 13:43:41.571392,151,KES,417
2392,2020-02-22 18:04:09.571392,151,KES,392
2393,2020-02-15 14:00:44.571392,151,KES,450
2394,2020-02-09 10:55:14.571392,151,KES,442
2395,2020-02-01 07:33:43.571392,151,KES,446
2396,2019-12-21 13:53:52.571392,152,KES,1200
2397,2019-12-21 13:53:52.571392,152,KES,1200
2398,2019-12-27 18:11:40.571392,152,KES,428
2399,2020-01-01 22:19:27.571392,152,KES,386
2400,2020-01-11 06:23:19.571392,152,KES,403
2401,2020-01-16 08:03:57.571392,152,KES,436
2402,2020-01-24 19:23:17.571392,152,KES,386
2403,2020-02-01 03:21:08.571392,152,KES,423
2404,2020-02-07 16:09:47.571392,152,KES,386
2405,2020-02-13 00:36:07.571392,152,KES,428
2406,2020-02-21 06:13:46.571392,152,KES,424
2407,2020-01-08 04:33:59.571392,153,KES,1200
2408,2020-01-08 04:33:59.571392,153,KES,1200
2409,2020-03-10 19:07:46.571392,153,KES,1200
2410,2020-03-02 01:54:35.571392,153,KES,429
2411,2020-02-10 18:15:31.571392,153,KES,408
2412,2020-02-04 10:52:35.571392,153,KES,438
2413,2020-01-29 03:07:40.571392,153,KES,433
2414,2020-01-22 01:29:38.571392,153,KES,375
2415,2020-01-14 06:51:56.571392,153,KES,413
2416,2019-12-29 04:13:56.571392,154,KES,1200
2417,2019-12-29 04:13:56.571392,154,KES,1200
2418,2020-03-07 15:46:03.571392,154,KES,1200
2419,2020-02-28 05:14:43.571392,154,KES,332
2420,2020-02-22 13:48:58.571392,154,KES,346
2421,2020-02-07 01:59:11.571392,154,KES,325
2422,2020-02-01 12:40:52.571392,154,KES,386
2423,2020-01-26 03:45:59.571392,154,KES,379
2424,2020-01-18 04:15:36.571392,154,KES,364
2425,2020-01-09 17:39:05.571392,154,KES,382
2426,2019-12-11 16:49:31.571392,155,KES,1200
2427,2019-12-11 16:49:31.571392,155,KES,1200
2428,2019-12-15 20:16:50.571392,155,KES,360
2429,2019-12-24 23:37:49.571392,155,KES,326
2430,2019-12-30 06:29:54.571392,155,KES,357
2431,2020-01-07 15:00:21.571392,155,KES,323
2432,2020-01-14 07:48:03.571392,155,KES,326
2433,2020-01-21 01:26:08.571392,155,KES,316
2434,2020-01-27 17:00:00.571392,155,KES,336
2435,2020-02-02 19:06:55.571392,155,KES,353
2436,2020-02-12 01:57:03.571392,155,KES,357
2437,2020-02-18 12:53:21.571392,155,KES,357
2438,2020-02-23 20:36:39.571392,155,KES,289
2439,2020-01-13 00:43:01.571392,156,KES,1200
2440,2020-01-13 00:43:01.571392,156,KES,1200
2441,2020-03-08 11:07:29.571392,156,KES,1200
2442,2020-02-29 05:05:59.571392,156,KES,495
2443,2020-02-21 09:10:43.571392,156,KES,505
2444,2020-02-16 15:32:26.571392,156,KES,485
2445,2020-02-08 15:45:11.571392,156,KES,495
2446,2019-11-26 09:34:47.571392,157,KES,1200
2447,2019-11-26 09:34:47.571392,157,KES,1200
2448,2020-03-07 22:13:43.571392,157,KES,1200
2449,2020-03-03 04:16:09.571392,157,KES,200
2450,2020-02-24 09:09:39.571392,157,KES,221
2451,2020-02-16 06:08:54.571392,157,KES,210
2452,2020-02-10 15:21:37.571392,157,KES,202
2453,2020-02-01 14:42:35.571392,157,KES,210
2454,2020-01-13 06:18:09.571392,157,KES,202
2455,2020-01-06 09:01:31.571392,157,KES,204
2456,2019-12-29 15:26:34.571392,157,KES,225
2457,2019-12-22 14:05:49.571392,157,KES,196
2458,2019-12-16 21:14:57.571392,157,KES,221
2459,2019-12-07 16:14:42.571392,157,KES,208
2460,2019-11-30 10:21:57.571392,157,KES,190
2461,2019-12-15 11:03:46.571392,158,KES,1200
2462,2019-12-15 11:03:46.571392,158,KES,1200
2463,2019-12-22 06:11:14.571392,158,KES,355
2464,2019-12-28 15:03:36.571392,158,KES,366
2465,2020-01-03 17:27:13.571392,158,KES,403
2466,2020-01-09 14:19:27.571392,158,KES,385
2467,2020-01-18 21:42:47.571392,158,KES,363
2468,2020-01-23 11:20:04.571392,158,KES,389
2469,2020-01-31 11:22:08.571392,158,KES,344
2470,2020-02-07 17:22:14.571392,158,KES,359
2471,2020-02-15 13:22:36.571392,158,KES,352
2472,2020-02-23 07:55:10.571392,158,KES,384
2473,2020-02-19 16:12:31.571392,159,KES,1200
2474,2020-02-19 16:12:31.571392,159,KES,1200
2475,2020-02-24 20:17:16.571392,159,KES,3663
2476,2020-03-01 18:32:28.571392,159,KES,37
2477,2020-01-31 15:23:14.571392,160,KES,1200
2478,2020-01-31 15:23:14.571392,160,KES,1200
2479,2020-02-07 10:30:16.571392,160,KES,1184
2480,2020-02-13 14:24:40.571392,160,KES,1159
2481,2020-02-20 18:35:58.571392,160,KES,1283
2482,2020-02-28 00:18:06.571392,160,KES,74
2483,2020-02-09 14:45:48.571392,161,KES,1200
2484,2020-02-09 14:45:48.571392,161,KES,1200
2485,2020-02-15 06:04:14.571392,161,KES,1980
2486,2020-02-21 18:03:03.571392,161,KES,1720
2487,2019-11-28 22:35:08.571392,162,KES,1200
2488,2019-11-28 22:35:08.571392,162,KES,1200
2489,2020-03-04 23:58:09.571392,162,KES,1200
2490,2020-02-27 15:59:51.571392,162,KES,230
2491,2020-02-11 17:08:03.571392,162,KES,220
2492,2020-02-06 22:32:35.571392,162,KES,243
2493,2020-01-30 15:19:51.571392,162,KES,205
2494,2020-01-23 00:57:17.571392,162,KES,248
2495,2019-12-31 02:12:44.571392,162,KES,214
2496,2019-12-26 02:08:54.571392,162,KES,220
2497,2019-12-11 11:45:22.571392,162,KES,230
2498,2019-12-05 16:19:04.571392,162,KES,218
2499,2019-12-07 08:07:43.571392,163,KES,2000
2500,2019-12-07 08:07:43.571392,163,KES,2000
2501,2020-03-06 21:27:31.571392,163,KES,2000
2502,2020-02-29 06:29:04.571392,163,KES,333
2503,2020-02-19 22:37:33.571392,163,KES,326
2504,2020-02-05 13:39:27.571392,163,KES,294
2505,2020-01-29 16:22:43.571392,163,KES,330
2506,2020-01-25 03:02:52.571392,163,KES,314
2507,2020-01-16 15:38:08.571392,163,KES,349
2508,2020-01-08 15:56:42.571392,163,KES,323
2509,2020-01-02 01:43:19.571392,163,KES,298
2510,2019-12-25 18:03:21.571392,163,KES,298
2511,2020-01-25 08:25:36.571392,164,KES,2000
2512,2020-01-25 08:25:36.571392,164,KES,2000
2513,2020-03-04 18:26:38.571392,164,KES,2000
2514,2020-02-27 07:30:58.571392,164,KES,1003
2515,2020-02-21 14:30:03.571392,164,KES,1077
2516,2019-11-01 02:00:06.571392,165,KES,2000
2517,2019-11-01 02:00:06.571392,165,KES,2000
2518,2020-03-03 21:56:07.571392,165,KES,2000
2519,2020-02-25 09:16:47.571392,165,KES,196
2520,2020-02-19 19:01:33.571392,165,KES,213
2521,2020-02-12 04:55:33.571392,165,KES,233
2522,2020-02-04 09:47:25.571392,165,KES,203
2523,2020-01-30 09:51:24.571392,165,KES,228
2524,2020-01-15 01:33:31.571392,165,KES,209
2525,2020-01-09 21:26:01.571392,165,KES,224
2526,2019-12-31 07:17:19.571392,165,KES,213
2527,2019-12-24 04:52:28.571392,165,KES,209
2528,2019-12-11 00:12:48.571392,165,KES,207
2529,2019-12-03 17:55:38.571392,165,KES,196
2530,2019-11-26 19:31:53.571392,165,KES,222
2531,2019-11-21 17:22:01.571392,165,KES,215
2532,2019-11-14 17:26:09.571392,165,KES,192
2533,2019-11-07 17:52:33.571392,165,KES,215
2534,2019-08-09 18:39:06.571392,166,KES,2000
2535,2019-08-09 18:39:06.571392,166,KES,2000
2536,2020-03-06 04:51:08.571392,166,KES,2000
2537,2020-02-26 01:45:24.571392,166,KES,119
2538,2020-02-12 11:50:18.571392,166,KES,111
2539,2020-01-16 19:38:04.571392,166,KES,115
2540,2020-01-10 09:01:57.571392,166,KES,123
2541,2019-12-31 21:18:57.571392,166,KES,114
2542,2019-12-05 08:50:26.571392,166,KES,129
2543,2019-11-27 01:25:55.571392,166,KES,116
2544,2019-11-15 11:31:05.571392,166,KES,111
2545,2019-10-30 08:38:27.571392,166,KES,109
2546,2019-10-24 21:24:56.571392,166,KES,129
2547,2019-10-17 13:02:24.571392,166,KES,110
2548,2019-10-09 13:47:49.571392,166,KES,120
2549,2019-10-03 15:43:12.571392,166,KES,108
2550,2019-09-18 04:21:45.571392,166,KES,123
2551,2019-09-05 04:42:51.571392,166,KES,114
2552,2019-08-27 22:04:09.571392,166,KES,116
2553,2019-08-23 06:12:25.571392,166,KES,121
2554,2019-08-14 20:59:26.571392,166,KES,128
2555,2019-07-11 20:58:06.571392,167,KES,2000
2556,2019-07-11 20:58:06.571392,167,KES,2000
2557,2020-03-04 00:33:29.571392,167,KES,2000
2558,2020-02-25 06:25:44.571392,167,KES,113
2559,2020-02-18 20:57:31.571392,167,KES,99
2560,2020-02-13 14:55:12.571392,167,KES,107
2561,2020-01-30 03:10:45.571392,167,KES,108
2562,2020-01-21 11:47:33.571392,167,KES,107
2563,2020-01-15 16:41:52.571392,167,KES,104
2564,2020-01-09 17:38:09.571392,167,KES,108
2565,2019-12-26 06:37:20.571392,167,KES,98
2566,2019-12-19 11:55:57.571392,167,KES,100
2567,2019-11-21 04:21:41.571392,167,KES,113
2568,2019-11-12 14:16:47.571392,167,KES,94
2569,2019-11-06 11:46:15.571392,167,KES,108
2570,2019-10-31 16:58:46.571392,167,KES,103
2571,2019-10-15 06:00:50.571392,167,KES,103
2572,2019-10-08 09:49:06.571392,167,KES,105
2573,2019-10-03 15:00:14.571392,167,KES,106
2574,2019-09-17 13:47:35.571392,167,KES,100
2575,2019-09-11 11:59:16.571392,167,KES,95
2576,2019-09-03 15:25:44.571392,167,KES,104
2577,2019-08-28 11:43:11.571392,167,KES,113
2578,2019-08-20 03:17:53.571392,167,KES,95
2579,2019-08-12 21:22:59.571392,167,KES,108
2580,2019-08-05 22:38:16.571392,167,KES,107
2581,2019-07-30 10:22:11.571392,167,KES,113
2582,2019-07-18 14:49:23.571392,167,KES,93
2583,2019-07-07 20:57:19.571392,168,KES,2000
2584,2019-07-07 20:57:19.571392,168,KES,2000
2585,2020-03-07 15:08:25.571392,168,KES,2000
2586,2020-03-01 10:55:42.571392,168,KES,106
2587,2020-02-23 17:56:19.571392,168,KES,106
2588,2020-02-14 11:39:19.571392,168,KES,95
2589,2020-01-31 10:44:55.571392,168,KES,95
2590,2020-01-24 15:14:25.571392,168,KES,105
2591,2020-01-17 22:21:51.571392,168,KES,106
2592,2020-01-11 15:51:52.571392,168,KES,102
2593,2020-01-03 19:19:44.571392,168,KES,103
2594,2019-12-27 19:14:49.571392,168,KES,91
2595,2019-12-20 23:14:16.571392,168,KES,93
2596,2019-12-15 14:00:20.571392,168,KES,96
2597,2019-12-06 02:05:00.571392,168,KES,104
2598,2019-11-30 14:21:09.571392,168,KES,96
2599,2019-11-17 08:38:02.571392,168,KES,97
2600,2019-11-09 08:08:42.571392,168,KES,95
2601,2019-11-01 21:35:23.571392,168,KES,92
2602,2019-10-26 01:11:28.571392,168,KES,93
2603,2019-10-19 13:16:22.571392,168,KES,102
2604,2019-10-11 23:58:19.571392,168,KES,93
2605,2019-10-04 05:12:20.571392,168,KES,106
2606,2019-09-19 23:20:54.571392,168,KES,103
2607,2019-09-13 05:26:12.571392,168,KES,94
2608,2019-09-06 08:29:32.571392,168,KES,105
2609,2019-08-16 13:41:56.571392,168,KES,101
2610,2019-08-09 05:56:57.571392,168,KES,101
2611,2019-08-03 18:46:00.571392,168,KES,104
2612,2019-07-27 20:19:00.571392,168,KES,101
2613,2019-07-12 07:32:42.571392,168,KES,100
2614,2019-05-25 13:54:07.571392,169,KES,2000
2615,2019-05-25 13:54:07.571392,169,KES,2000
2616,2020-03-06 09:09:09.571392,169,KES,2000
2617,2020-02-15 02:07:54.571392,169,KES,88
2618,2020-01-11 08:27:31.571392,169,KES,79
2619,2020-01-01 16:02:51.571392,169,KES,87
2620,2019-12-21 13:50:30.571392,169,KES,87
2621,2019-12-14 05:11:12.571392,169,KES,88
2622,2019-12-05 22:46:21.571392,169,KES,79
2623,2019-11-01 15:33:31.571392,169,KES,80
2624,2019-10-24 08:22:01.571392,169,KES,90
2625,2019-10-18 18:50:29.571392,169,KES,88
2626,2019-09-28 12:27:47.571392,169,KES,76
2627,2019-09-13 10:33:41.571392,169,KES,84
2628,2019-09-05 19:21:31.571392,169,KES,76
2629,2019-08-28 16:45:15.571392,169,KES,83
2630,2019-08-17 00:20:57.571392,169,KES,80
2631,2019-08-08 06:46:10.571392,169,KES,83
2632,2019-07-27 07:47:07.571392,169,KES,82
2633,2019-07-18 11:32:58.571392,169,KES,82
2634,2019-07-06 01:12:27.571392,169,KES,86
2635,2019-06-14 03:40:21.571392,169,KES,77
2636,2019-06-07 02:43:22.571392,169,KES,90
2637,2019-06-01 01:46:41.571392,169,KES,92
2638,2019-09-09 16:51:01.571392,170,KES,2000
2639,2019-09-09 16:51:01.571392,170,KES,2000
2640,2020-03-07 17:43:40.571392,170,KES,2000
2641,2020-02-28 17:14:13.571392,170,KES,125
2642,2020-02-16 14:27:01.571392,170,KES,150
2643,2020-02-08 09:10:34.571392,170,KES,136
2644,2020-01-27 08:58:35.571392,170,KES,145
2645,2020-01-18 13:12:58.571392,170,KES,134
2646,2020-01-04 18:59:55.571392,170,KES,138
2647,2019-12-29 03:27:47.571392,170,KES,136
2648,2019-12-21 23:04:14.571392,170,KES,143
2649,2019-12-14 20:56:49.571392,170,KES,136
2650,2019-12-06 22:47:27.571392,170,KES,125
2651,2019-12-02 12:39:05.571392,170,KES,128
2652,2019-11-24 14:03:59.571392,170,KES,138
2653,2019-11-18 07:05:27.571392,170,KES,131
2654,2019-11-10 02:06:12.571392,170,KES,129
2655,2019-10-27 18:21:19.571392,170,KES,147
2656,2019-10-20 18:25:43.571392,170,KES,125
2657,2019-10-12 16:03:59.571392,170,KES,150
2658,2019-10-07 06:58:02.571392,170,KES,147
2659,2019-09-30 07:18:19.571392,170,KES,131
2660,2019-09-23 10:03:47.571392,170,KES,138
2661,2019-09-16 08:04:39.571392,170,KES,142
2662,2019-09-16 11:15:58.571392,171,KES,2000
2663,2019-09-16 11:15:58.571392,171,KES,2000
2664,2020-03-06 11:40:57.571392,171,KES,2000
2665,2020-02-24 10:36:30.571392,171,KES,147
2666,2020-02-14 13:34:32.571392,171,KES,138
2667,2020-02-09 21:50:28.571392,171,KES,150
2668,2020-01-26 02:44:14.571392,171,KES,159
2669,2020-01-12 06:58:09.571392,171,KES,148
2670,2020-01-03 20:38:18.571392,171,KES,143
2671,2019-12-27 13:40:17.571392,171,KES,131
2672,2019-12-13 13:00:54.571392,171,KES,144
2673,2019-12-08 22:46:02.571392,171,KES,153
2674,2019-11-30 14:40:50.571392,171,KES,140
2675,2019-11-25 03:45:42.571392,171,KES,156
2676,2019-11-09 23:19:33.571392,171,KES,157
2677,2019-11-02 19:54:51.571392,171,KES,132
2678,2019-10-28 08:24:14.571392,171,KES,140
2679,2019-10-18 20:31:53.571392,171,KES,135
2680,2019-10-13 21:42:49.571392,171,KES,154
2681,2019-10-06 15:24:53.571392,171,KES,132
2682,2019-09-29 21:37:44.571392,171,KES,140
2683,2019-09-22 03:22:41.571392,171,KES,157
2684,2019-06-29 09:53:49.571392,172,KES,2000
2685,2019-06-29 09:53:49.571392,172,KES,2000
2686,2020-03-06 12:36:11.571392,172,KES,2000
2687,2020-02-28 07:52:33.571392,172,KES,94
2688,2020-02-12 21:17:18.571392,172,KES,99
2689,2020-02-06 04:29:08.571392,172,KES,103
2690,2020-01-30 21:30:35.571392,172,KES,100
2691,2020-01-25 06:34:38.571392,172,KES,91
2692,2020-01-01 22:14:29.571392,172,KES,92
2693,2019-12-26 06:18:28.571392,172,KES,87
2694,2019-12-18 22:39:15.571392,172,KES,88
2695,2019-12-12 22:09:53.571392,172,KES,91
2696,2019-12-04 11:42:57.571392,172,KES,106
2697,2019-11-30 04:28:23.571392,172,KES,89
2698,2019-11-21 20:36:17.571392,172,KES,95
2699,2019-10-30 13:37:58.571392,172,KES,89
2700,2019-10-24 07:41:01.571392,172,KES,92
2701,2019-10-19 09:31:32.571392,172,KES,89
2702,2019-10-05 00:53:36.571392,172,KES,101
2703,2019-09-05 07:52:08.571392,172,KES,106
2704,2019-08-30 13:15:43.571392,172,KES,103
2705,2019-08-21 21:57:01.571392,172,KES,102
2706,2019-08-15 04:44:10.571392,172,KES,100
2707,2019-08-09 19:06:05.571392,172,KES,90
2708,2019-07-25 04:25:03.571392,172,KES,104
2709,2019-07-18 00:11:50.571392,172,KES,100
2710,2019-07-11 19:51:50.571392,172,KES,93
2711,2019-07-04 02:40:04.571392,173,KES,2000
2712,2019-07-04 02:40:04.571392,173,KES,2000
2713,2019-09-24 20:41:18.571392,173,KES,161
2714,2019-09-17 02:38:01.571392,173,KES,148
2715,2019-09-04 09:38:36.571392,173,KES,164
2716,2019-08-28 01:52:18.571392,173,KES,139
2717,2019-08-05 10:41:50.571392,173,KES,159
2718,2019-08-02 16:51:35.571392,174,KES,2000
2719,2019-08-02 16:51:35.571392,174,KES,2000
2720,2019-08-09 08:04:50.571392,174,KES,179
2721,2019-08-13 21:48:21.571392,174,KES,181
2722,2019-08-22 20:01:05.571392,174,KES,172
2723,2019-08-28 03:55:06.571392,174,KES,194
2724,2019-09-05 01:59:45.571392,174,KES,179
2725,2019-09-11 15:50:58.571392,174,KES,186
2726,2019-09-19 10:59:38.571392,174,KES,174
2727,2019-09-27 16:42:10.571392,174,KES,183
2728,2019-10-03 07:16:22.571392,174,KES,167
2729,2019-10-10 22:12:38.571392,174,KES,181
2730,2019-10-15 19:56:44.571392,174,KES,178
2731,2019-10-25 10:52:01.571392,174,KES,192
2732,2019-10-30 06:26:55.571392,174,KES,169
2733,2019-11-08 02:51:45.571392,174,KES,188
2734,2019-11-13 01:46:35.571392,174,KES,161
2735,2019-11-21 22:18:51.571392,174,KES,170
2736,2019-11-27 16:52:38.571392,174,KES,169
2737,2019-12-06 11:36:35.571392,174,KES,186
2738,2019-12-12 03:24:50.571392,174,KES,190
2739,2019-12-18 18:58:54.571392,174,KES,163
2740,2019-12-26 11:48:04.571392,174,KES,178
2741,2020-01-01 15:07:02.571392,174,KES,178
2742,2020-01-09 22:46:12.571392,174,KES,161
2743,2020-01-17 14:55:43.571392,174,KES,178
2744,2020-01-24 14:17:19.571392,174,KES,195
2745,2020-01-30 04:04:02.571392,174,KES,195
2746,2020-02-06 18:24:15.571392,174,KES,179
2747,2020-02-13 14:02:48.571392,174,KES,161
2748,2020-02-21 08:14:00.571392,174,KES,186
2749,2020-02-26 20:52:44.571392,174,KES,27
2750,2019-07-20 07:23:03.571392,175,KES,2000
2751,2019-07-20 07:23:03.571392,175,KES,2000
2752,2019-11-13 19:54:56.571392,175,KES,151
2753,2019-09-05 23:02:44.571392,175,KES,156
2754,2019-08-23 00:09:41.571392,175,KES,158
2755,2019-08-03 06:42:51.571392,176,KES,2000
2756,2019-08-03 06:42:51.571392,176,KES,2000
2757,2020-03-06 23:00:31.571392,176,KES,2000
2758,2020-02-29 02:22:43.571392,176,KES,111
2759,2020-02-13 10:13:56.571392,176,KES,119
2760,2020-01-24 15:06:30.571392,176,KES,119
2761,2020-01-17 09:39:15.571392,176,KES,110
2762,2020-01-10 05:00:38.571392,176,KES,107
2763,2020-01-02 20:09:21.571392,176,KES,104
2764,2019-12-26 07:15:45.571392,176,KES,103
2765,2019-12-18 07:54:52.571392,176,KES,106
2766,2019-12-11 09:53:36.571392,176,KES,103
2767,2019-12-05 01:31:42.571392,176,KES,110
2768,2019-11-29 09:08:14.571392,176,KES,114
2769,2019-11-22 06:21:41.571392,176,KES,114
2770,2019-11-14 08:55:22.571392,176,KES,115
2771,2019-11-07 06:34:14.571392,176,KES,112
2772,2019-10-30 07:16:38.571392,176,KES,103
2773,2019-10-25 09:37:41.571392,176,KES,113
2774,2019-10-16 17:43:09.571392,176,KES,122
2775,2019-09-20 12:55:24.571392,176,KES,109
2776,2019-09-12 22:00:01.571392,176,KES,123
2777,2019-09-04 21:09:40.571392,176,KES,104
2778,2019-08-16 10:10:06.571392,176,KES,113
2779,2019-08-09 07:47:19.571392,176,KES,115
2780,2019-10-23 06:31:45.571392,177,KES,2000
2781,2019-10-23 06:31:45.571392,177,KES,2000
2782,2020-03-10 06:05:38.571392,177,KES,2000
2783,2020-02-24 05:04:40.571392,177,KES,196
2784,2020-02-16 19:50:21.571392,177,KES,183
2785,2020-02-11 15:37:39.571392,177,KES,173
2786,2020-02-05 00:15:42.571392,177,KES,173
2787,2020-01-27 11:43:53.571392,177,KES,200
2788,2020-01-20 22:26:42.571392,177,KES,184
2789,2020-01-08 03:16:01.571392,177,KES,200
2790,2019-12-24 02:13:48.571392,177,KES,181
2791,2019-12-17 16:58:27.571392,177,KES,194
2792,2019-12-08 07:03:20.571392,177,KES,173
2793,2019-12-03 19:31:21.571392,177,KES,181
2794,2019-11-24 14:28:24.571392,177,KES,171
2795,2019-11-17 10:16:14.571392,177,KES,169
2796,2019-11-12 22:08:41.571392,177,KES,196
2797,2019-11-05 15:07:42.571392,177,KES,196
2798,2019-10-28 22:21:47.571392,177,KES,179
2799,2019-11-13 01:40:23.571392,178,KES,2000
2800,2019-11-13 01:40:23.571392,178,KES,2000
2801,2020-03-09 20:12:20.571392,178,KES,2000
2802,2020-03-02 01:34:51.571392,178,KES,249
2803,2020-02-24 21:07:05.571392,178,KES,222
2804,2020-02-18 14:26:15.571392,178,KES,240
2805,2020-01-21 15:16:34.571392,178,KES,215
2806,2020-01-14 13:00:15.571392,178,KES,240
2807,2019-12-24 20:16:18.571392,178,KES,240
2808,2019-12-16 17:40:22.571392,178,KES,242
2809,2019-12-10 03:21:57.571392,178,KES,231
2810,2019-11-24 19:49:18.571392,178,KES,229
2811,2019-11-18 13:10:52.571392,178,KES,208
2812,2019-07-03 16:25:45.571392,179,KES,2000
2813,2019-07-03 16:25:45.571392,179,KES,2000
2814,2020-01-28 08:56:42.571392,179,KES,162
2815,2020-01-20 00:37:55.571392,179,KES,147
2816,2019-11-25 10:20:11.571392,179,KES,151
